ticker,symbol,yearReport,lengthReport,risk_score,risk_label,risk_reasoning,high_risk_count,medium_risk_count,composite_rules_count,high_risk_indicators,medium_risk_indicators,composite_rules_activated,risk_types_detected,high_risk_details,composite_risk_details
HPG,HPG,2023,2,1.0,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.) | Phát hiện 5 vấn đề phức hợp: operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.; working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.",9,1,5,"A2, A3, B3, C1, C2, C3, D1, D2, D3",A1,"R5, R6, R7, R9, R12","working_capital_inefficiency, working_capital_risk, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
HPG,HPG,2023,1,1.0,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.) | Phát hiện 5 vấn đề phức hợp: operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.; working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.",9,1,5,"A2, A3, B3, C1, C2, C3, D1, D2, D3",A1,"R5, R6, R7, R9, R12","working_capital_inefficiency, working_capital_risk, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
HPG,HPG,2022,4,1.0,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.) | Phát hiện 5 vấn đề phức hợp: operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.; working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.",9,1,5,"A2, A3, B3, C1, C2, C3, D1, D2, D3",A1,"R5, R6, R7, R9, R12","working_capital_inefficiency, working_capital_risk, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
HPG,HPG,2022,3,1.0,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.) | Phát hiện 5 vấn đề phức hợp: operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.; working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.",9,1,5,"A2, A3, B3, C1, C2, C3, D1, D2, D3",A1,"R5, R6, R7, R9, R12","working_capital_inefficiency, working_capital_risk, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
HPG,HPG,2022,2,0.9833,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",7,4,3,"A2, B3, C1, C2, C3, D2, D3","A1, A3, B1, B2","R4, R7, R12","asset_utilization_risk, working_capital_inefficiency, debt_servicing_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
HPG,HPG,2022,1,0.7583,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 2 vấn đề phức hợp: asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.; working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",6,3,2,"B3, C1, C2, C3, D2, D3","A1, A2, A3","R7, R12","asset_utilization_risk, working_capital_inefficiency","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
HPG,HPG,2021,4,0.6917,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 1 vấn đề phức hợp: asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",6,3,1,"A2, B3, C1, C3, D2, D3","A1, A3, C2",R7,asset_utilization_risk,"A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.
HPG,HPG,2021,3,1.0,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.) | Phát hiện 4 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.",7,4,4,"A2, A3, B3, C1, C2, C3, D2","A1, B1, B2, D3","R4, R6, R7, R12","asset_utilization_risk, working_capital_inefficiency, working_capital_risk, debt_servicing_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
HPG,HPG,2021,2,0.8333,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 2 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",5,6,2,"A2, B3, C1, C3, D2","A1, A3, B1, B2, C2, D3","R4, R7","asset_utilization_risk, debt_servicing_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.
HPG,HPG,2021,1,0.9417,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",6,5,3,"A2, B3, C1, C2, C3, D2","A1, A3, B1, B2, D3","R4, R7, R12","asset_utilization_risk, working_capital_inefficiency, debt_servicing_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
